vol,cid,cite,abbrev,already_resolved,is_self_ref,author_name,work_title,context_before
14,ch034,lib. 7,lib,True,False,Gregory of Nazianzus,,". 34. Your adoration of them is expressly condemned by Gregory the Great, in an epistle to Serinus,"
14,ch034,epist. 111,epist,True,False,Gregory of Nazianzus,,"our adoration of them is expressly condemned by Gregory the Great, in an epistle to Serinus, lib. 7"
14,ch034,lib. 9,lib,True,False,Gregory of Nazianzus,,"them is expressly condemned by Gregory the Great, in an epistle to Serinus, lib. 7 epist. 111, and"
14,ch034,epist. 9,epist,True,False,Gregory of Nazianzus,,"s expressly condemned by Gregory the Great, in an epistle to Serinus, lib. 7 epist. 111, and lib. 9"
14,ch036,lib. 1 cap. 4,lib,True,False,Gregory of Nazianzus,,"found in the church of God, I have declared; with that of one Basilius, out of Gregory's Dialogues,"
14,ch037,lib. 3,lib,True,False,,,"e of you, I say, deny the first part of this assertion; so doth Andradius, Defens. Concil. Trident."
14,ch037,lib. 2,lib,True,False,,,"ny religious respect thereunto, to believe the things that are contained in them."" Hence Cochlaeus,"
14,ch037,lib. 1,lib,True,False,,,"Fidei, qu. 1; Vaselius Groningen. De Potestat. Ecclesiastes et Epist. ad Jacob. Hock. Alliacens. in"
14,ch037,lib. 4,lib,True,False,Clement of Alexandria,Stromata (Miscellanies),"onsent of the ancients? Clemens Alexand. Strom. vii., speaks fully to our purpose; as he doth also,"
14,ch037,lib. 3,lib,True,False,,,"ἐξ αὐθεντείας παντοκρατορικῆς, — as we also do; Strom  4. To this purpose speaks Salvianus de Gub.,"
14,ch037,lib. 6 cap. 5,lib,False,False,Augustine of Hippo,,"enable it to give a saving assent unto the truth proposed unto it. Thus Austin, in his Confessions,"
14,ch037,Homil. 33,homil,False,False,John Chrysostom,,"discourse with a passage out of Chrysostom, which fully confirms all that I have asserted; it is in"
14,ch038,lib. 2 cap. 25,lib,False,False,Eusebius of Caesarea,,"many, yet it was taken up upon the credit and report of one or two persons; as Eusebius manifests,"
14,ch038,lib. i,lib,False,False,Eusebius of Caesarea,,"which is evidently false, and easily disproved. This computation is ascribed to Eusebius in Chron."
14,ch038,lib. 3 cap. 1,lib,False,False,Eusebius of Caesarea,,"a, Asia, and Bithynia, which certainly are not provinces of Europe; in which places Eusebius, Hist."
14,ch042,lib. 4,lib,False,False,Gregory of Nazianzus,,"lso to the writings of Gregory himself: for your better information you may do well to consult him,"
14,ch042,"epist. 32, 36, 38",epist,False,False,Gregory of Nazianzus,,"the writings of Gregory himself: for your better information you may do well to consult him, lib. 4"
14,ch043,lib. 1 cap. 4,lib,True,False,,,"n your ""Fiat"" and ""Epistola."" Pighius, another champion of your church (Ecclesiastical Hierarchies,"
14,ch043,lib. 3,lib,True,False,,,"lieve the information to be true, because the saying is defended by Hosius, De Authoritat. Script.,"
14,ch043,lib. 2,lib,True,False,,,"us."" Such cordial respect do you bear unto it! And the fore-mentioned Andradius, Defens. Con. Trid."
14,ch046,Epist. 42,epist,True,False,Bernard of Clairvaux,Letters,"e subject.'""  The very same instances are given by Theodoret, Oecumenius, and Theophylact. Bernard,"
14,ch046,lib. 1 cap. 28,lib,True,False,Socrates Scholasticus,Ecclesiastical History,"first Christian magistrate invested with supreme authority, both in the case of Athanasius, Socrat."
14,ch046,lib. 10 cap. 5,lib,True,False,Eusebius of Caesarea,Ecclesiastical History,"f Athanasius, Socrat. lib. 1 cap. 28, and cap. 34, Athan. Apol. 2, as also of the Donatists, Euseb."
14,ch046,"Epist. 162, 166",epist,True,False,Augustine of Hippo,Letters,"b. 1 cap. 28, and cap. 34, Athan. Apol. 2, as also of the Donatists, Euseb. lib. 10 cap. 5, August."
14,ch046,lib. 3 cap. 17,lib,True,False,Augustine of Hippo,Letters,". 2, as also of the Donatists, Euseb. lib. 10 cap. 5, August. Epist. 162, 166, and Advers.  Crescon"
14,ch046,lib. 5,lib,False,False,Robert Bellarmine,,"and constitution, hath an absolute supreme dominion over the whole world. This opinion, Bellarmine,"
14,ch046,lib. 1 cap. 9,lib,True,False,,,"ir Decretals, knows that you give both swords to the pope, and that over and over; whence Carerius,"
14,ch046,lib. 1 cap. 28,lib,True,False,,,"as to be judged by them without their leave, if they transgress, or to pay any tribute, De Cleric."
14,ch047,lib. 1 cap. 4,lib,True,False,,,"rters of this story agree not in the time wherein the matter mentioned in it should fall out. Beda,"
14,ch047,lib. 3,lib,True,False,,,"I had good ground for what I said. And what if I had minded you of the words of Salvian, De Provid."
14,ch047,lib. 2 cap. 2,lib,True,False,,,", and would not give place unto its authority in things of very small weight and amount. Bed. Hist."
14,ch047,lib. 8,lib,True,False,Gregory of Nazianzus,,", though with less success. See Sigibert Chron. anno 1046; Platina, Vit.  Greg. VI.; Sigon. de Reg."
14,ch049,lib. 1 cap. 2,lib,True,False,Robert Bellarmine,,"rmine, ""that the sensible thing to be offered unto God be changed and plainly destroyed,"" De Miss.,"
14,ch049,lib. 10 cap. 19,lib,True,False,,,"rein the essence of it doth consist. Some of your discrepant opinions are given us by your Azorius,"
14,ch051,lib. 1,lib,True,False,Theodoret of Cyrrhus,Ecclesiastical History,"ntroduced the use of images into their worship, with the adoration of them. Theodoret. Haeret. sub."
14,ch051,lib. 1 cap. 23,lib,True,False,Irenaeus of Lyon,Against Heresies,"Simon Magus gave his own image and that of Selene to be worshipped by his followers. And Irenaeus,"
14,ch051,lib. 1,lib,False,False,Epiphanius of Salamis,,"id was made originally by Pontius Pilate; and this they adored. And so doth Epiphanius also, tom. 2"
14,ch051,Haer. 27,haer,False,False,Epiphanius of Salamis,,"ade originally by Pontius Pilate; and this they adored. And so doth Epiphanius also, tom. 2 lib. 1,"
14,ch051,lib. 6,lib,True,False,Clement of Alexandria,Stromata (Miscellanies),"he charge of the Pagans against them for professing an imageless religion. Clemens Alexand., Strom."
14,ch051,lib. 2,lib,False,False,Constantine I,,"udgment of the Eliberine council I have before told you. Lactantius, in his Institut. ad Constant.,"
14,ch051,lib. 9 cap. 6,lib,True,False,Constantine I,,"doctrine of your church, 3 p. q. 25, ae. 3, which Azorius says is the constant judgment of divines,"
14,ch051,lib. 7 cap. 18,lib,False,False,Eusebius of Caesarea,,"cies and assistances, the first beginning of their use arising from heathens, as Eusebius declares,"
14,ch051,Epist. 33,epist,True,False,Seneca,,"t is known that Numa Pompilius, the Roman Solon, admitted not the use of them. Seneca decries them,"
15,ch004,lib. 4,lib,False,False,,,"eeks, to keep the holy days, confession once a year, and to communicate at Easter, De Rom. Pontif.,"
15,ch005,lib. 4 cap. 16,lib,True,False,Robert Bellarmine,On the Roman Pontiff,"e interdiction of the use of any other prayers in those administrations. Bellarmine, De Pont. Rom.,"
15,ch006,lib. 3,lib,False,False,,,"had recited to keep out and prevent such differences about their religion as were then fallen out,"
15,ch006,lib. 7,lib,True,False,Gregory of Nazianzus,,"y late fraud and invention. Yea, we have testimonies clear enough against this pretense in Gregor.,"
15,ch006,epist. 63,epist,True,False,Gregory of Nazianzus,,"raud and invention. Yea, we have testimonies clear enough against this pretense in Gregor., lib. 7."
15,ch007,Serm. 7,serm,True,False,Leo the Great,Sermons,"o expressly worshipped the rising sum: of which abominable idolatry among Christians Leo complains,"
15,ch007,Homil. 11,homil,True,False,Origen of Alexandria,,"se of the third century, intimating the use of some particular prayers in some churches. So Origen,"
15,ch011,lib. 5 cap. 21,lib,True,False,Socrates Scholasticus,Ecclesiastical History,"they were from falling into any other is notorious from that discourse of Socrates on this matter,"
15,ch018,lib. 4,lib,True,False,,,"acy is given so distinctly by Pietro Soave, [f5] the author of the History of the Council of Trent,"
15,ch023,lib. 3 cap. 29,lib,False,False,Eusebius of Caesarea,,"Hegesippus in Eusebius, who confines the virgin purity of the church unto the days of the apostles,"
15,ch023,lib. 4 cap. 15,lib,False,False,Eusebius of Caesarea,,"e before, because the faithful strove among themselves who should soonest touch his body,"" Eusebius"
15,ch023,lib. 4 cap. 22,lib,False,False,Eusebius of Caesarea,,"rusalem, made by Thebuthis, because Simon Cleophas was chosen bishop, and he was refused, Eusebius,"
15,ch023,lib. 3,lib,False,False,Eusebius of Caesarea,,"gently collected from old men (it may be almost delirant), as Eusebius gives an instance in Papias,"
15,ch023,lib. 4 cap. 26,lib,False,False,Eusebius of Caesarea,,"when Servilius Paulus was proconsul, there being then a great stir about it at Laodicea, Eusebius,"
15,ch023,lib. 7 cap. 19,lib,True,False,,,"re were many others in cities and villages which they did in a different manner adhere unto, Hist.,"
15,ch023,lib. 5 cap. 23,lib,False,False,Eusebius of Caesarea,,"ff all the Asian churches from communion, declaring them and their members excommunicate, Eusebius,"
15,ch023,lib. 5 cap. 23,lib,False,False,Eusebius of Caesarea,,"I shall observe some few things out of the fragment of his epistle, as it is recorded by Eusebius,"
15,ch028,lib. 3 cap. 3,lib,False,False,,,"qui Corinthi erant fratres facta, scripsit quae est Romae ecclesia, potentissimas literas,</span>"""
15,ch028,lib. 3 cap. 16,lib,True,False,,,"""great and admirable;"" who also affirms that it was publicly read in some churches, Eccles. Hist.,"
15,ch028,lib. 5 cap. 7,lib,True,False,,,"ccles. Hist., lib. 3 cap. 16. And again he calls it ἱκανωτάτην γραφήν, — a ""most powerful writing,"""
15,ch028,lib. 4 cap. 23,lib,False,False,Eusebius of Caesarea,,"tractions, as that it seems he would have them no more esteemed as his, Eusebius Ecclesiast. Hist.,"
15,ch028,lib. 8,lib,False,False,Origen of Alexandria,,"at is, as Origen expounds the phrase often used by himself, Κατὰ τὴν παροῦσαν καὶ δοθεῖσαν δύναμιν,"
15,ch028,lib. 5 cap. 1,lib,False,False,Eusebius of Caesarea,,"e and Lyons in France, unto the brethren in Asia and Phrygia, recorded at large by Eusebius, Hist.,"
15,ch028,lib. 8,lib,True,False,,,"them according to the prescriptions"" (or commands) ""and rules given by God himself,"" Adver.  Cels.,"
15,ch029,lib. 5 cap. 14,lib,True,False,,,"his pretences and condemn his errors; whereby the churches in Phrygia were preserved, Hist. Eccl.,"
15,ch029,"lib. 7 cap. 27, 28, 29",lib,True,False,,,"osatenus at Antioch, whereby that church was delivered from the infection of his pernicious heresy,"
15,ch029,Haer. 38,haer,False,False,Epiphanius of Salamis,,"τούτων ἁπάντων ὁ δὲ τὰ πρῶτα ἠρεῖτο ἐπὶ τοῦ πρεσβυτερίου ἀγόμενος, Epiphanius, Haeres. cont. Noet.,"
15,ch029,lib. 4 cap. 22,lib,True,False,Eusebius of Caesarea,Ecclesiastical History,"their business to invent and propagate pernicious heresies. So did Thebuthis at Jerusalem, Euseb.,"
15,ch029,lib. 6 cap. 43,lib,True,False,Eusebius of Caesarea,Ecclesiastical History,"Haeres.  42. Montanus fell into his dotage on the same account; so did Novatianus at Rome, Euseb.,"
15,ch029,lib. 4 cap. 30,lib,True,False,Lactantius,Divine Institutes,"Rome, Euseb., lib. 6 cap. 43, and Arius at Alexandria. Hence is that censure of them by Lactantius,"
15,ch029,Epist. 113,epist,False,False,Theodoret of Cyrrhus,,"Theodoret, bishop of Cyprus, affirms that there were eight hundred churches committed to his care,"
15,ch029,lib. 6 cap. 20,lib,True,False,Sozomen,Ecclesiastical History,"one bishop, whose residence was at Tomis, all other churches being under him; as Sozomen declares,"
15,ch031,Epist. 113,epist,False,False,Theodoret of Cyrrhus,,"Theodoret, bishop of Cyprus, affirms that there were eight hundred churches committed to his care,"
15,ch031,lib. 6 cap. 20,lib,True,False,Sozomen,Ecclesiastical History,"one bishop, whose residence was at Tomis, all other churches being under him; as Sozomen declares,"
15,ch034,lib. 6 cap. 33,lib,True,False,Eusebius of Caesarea,Ecclesiastical History,"nless he first confessed his sins, and joined amongst other penitents before his admission, Euseb.,"
15,ch034,"lib. 3 cap.

12",lib,False,False,Clement of Alexandria,,"whereof was required of them who were admitted unto baptism when they were adult. See Clem. Pedag.,"
15,ch034,lib. 2,lib,True,False,Tertullian,,"he may find it in Clem. Epist. ad Cor. pp. 2-4; Justin Mart. Apol. 2; Tertullian in his Algol, and"
15,ch034,Epist. 2,epist,True,False,Cyprian of Carthage,Letters,"Justin Mart. Apol. 2; Tertullian in his Algol, and lib. 2 ad Uxor. et de cultu foeminarum; Cyprian,"
15,ch034,"lib. 9, cap. 8",lib,True,False,Eusebius of Caesarea,Ecclesiastical History,"ian in his Algol, and lib. 2 ad Uxor. et de cultu foeminarum; Cyprian, Epist. 2 et 12; Euseb. Hist."
15,ch034,Epist. ad Soli,epist,True,False,Athanasius of Alexandria,Letters,". 2 ad Uxor. et de cultu foeminarum; Cyprian, Epist. 2 et 12; Euseb. Hist. lib. 9, cap. 8; Athanas."
15,ch034,"lib. 3 t. 2, sect. 24",lib,False,False,Epiphanius of Salamis,,"narum; Cyprian, Epist. 2 et 12; Euseb. Hist. lib. 9, cap. 8; Athanas. Epist. ad Solit., et Epiphan."
15,ch035,lib. 5 cap. 21-23,lib,False,False,Eusebius of Caesarea,,"in the following ages, it had perished without imitation. The account hereof is given in Eusebius,"
15,ch035,lib. 5 cap. 21,lib,True,False,Socrates Scholasticus,Ecclesiastical History,"kept under any diversity in voluntary observations. And the discourse of Socrates on this occasion,"
15,ch037,lib. 4 cap. 1,lib,True,False,John Calvin,Institutes of the Christian Religion,"ned thereby.  The first testimony produced is that of Calvin. A large discourse he hath, Institut.,"
15,ch037,lib. 6 cap. 43,lib,True,False,Eusebius of Caesarea,Ecclesiastical History,"lent heresy; and as such was it condemned in a considerable council at Rome with Cornelius, Euseb.,"
15,ch037,Epist. 51,epist,True,False,Cyprian of Carthage,Letters,"cruel"" or inhuman, and ""contrary to brotherly love."" As such it is strenuously confuted by Cyprian,"
15,ch037,Epist. 71,epist,True,False,Cyprian of Carthage,Letters,"ized in the orthodox churches, they denying unto them the means of salvation, Cyprian ad Jubaianum,"
15,ch037,lib. 7 cap. 8,lib,True,False,Eusebius of Caesarea,Ecclesiastical History,"x churches, they denying unto them the means of salvation, Cyprian ad Jubaianum, Epist. 71, Euseb.,"
15,ch037,lib. 7 cap. 8,lib,True,False,Eusebius of Caesarea,Ecclesiastical History,"ost profane doctrine, reflecting unmerciful cruelty on our most gracious Lord Jesus Christ,"" Euseb."
15,ch037,Epist. 51,epist,True,False,,,"de Dei et Christi ejus judicio, de clericorum poene omnium testimonio, de plebis suffragio,"" etc.,"
15,ch037,lib. 1 cap. 7,lib,True,False,Socrates Scholasticus,Ecclesiastical History,"ying only, ""O Acesius, set up a ladder, and climb alone by thyself into heaven,"" left him, Socrat.,"
15,ch037,lib. 3 cap. 6,lib,True,False,,,"ad sacrificed to idols; and was for that reason deposed from his episcopacy by Peter of Alexandria,"
15,ch037,lib. 1 cap. 8,lib,True,False,,,"with intolerable arrogance, because he was convicted of sundry wickednesses by Peter, Theod. Hist.,"
15,ch037,lib. 4 cap. 10,lib,False,False,,,"s was the cause why he was cast out of the church, and set up a party of the same opinion with him,"
15,ch037,lib. 2 cap. 3,lib,True,False,Socrates Scholasticus,Ecclesiastical History,"ied before their ordination, getting away servants from their masters, and the like, Socrat. Hist.,"
15,ch037,lib. 4 cap. 62,lib,False,False,,,"swallowing a camel; for there can be no rebuke of things by them, to equal the mischief of schism,"""
15,ch038,lib. 7 cap. 22,lib,True,False,Eusebius of Caesarea,Ecclesiastical History,"ν δεσμωτήριον — ""A field, a desert, a ship, an inn, a prison, were places of our meetings,"" Euseb.,"
15,ch038,"lib. 4 cap.

15",lib,True,False,Eusebius of Caesarea,Ecclesiastical History,"multitude of the other inhabitants, so as that it was scarcely known who or what they were, Euseb."
15,ch038,lib. 5 cap. 1,lib,True,False,Eusebius of Caesarea,Ecclesiastical History,"s of the places where they were, who could scarce discover them by the most diligent search, Euseb."
16,ch004,lib. 3 cap. 2,lib,False,False,,,"rnal virtue or grace is required unto the constitution of a church in its members,"" De Ecclesiastes"
16,ch004,lib. 3 cap. 2,lib,False,False,Robert Bellarmine,,"of men as the former. Other contest we have with none in this matter.  Bellarmine, De Ecclesiastes"
16,ch007,lib. 3 cap. 49,lib,False,False,,,"co,  7. And when there was a division in choice, it was determined by the greater suffrage: Thucyd."
16,ch007,lib. 1 cap. 1,lib,False,False,,,"ium hujus majestatis, non ambitio popularis, sed spectata inter bonos moderatio provehebat,"" Just.,"
16,ch007,Epist. ad Phil,epist,False,False,Clement of Alexandria,,"ed in this very place by Clemens, from what is assigned unto the apostles in ordination.  IGNATIUS,"
16,ch007,Epist. 67,epist,True,False,Cyprian of Carthage,Letters,"rule.  The testimony given by CYPRIAN in sundry places unto this right of the people, especially in"
16,ch008,Orat. 52,orat,False,False,,,"depart or be cast out, rather than they should not have peace among them; which he did accordingly,"
16,ch010,"lib. 2, cap. 28",lib,False,False,,,"3. The use of the word in other authors is concurrent with that of it in the Scripture: Herodian,"
16,ch014,"lib. 6, cap. 1",lib,False,False,Robert Bellarmine,,"mere human invention; so Bellarmine affirms Pighius to have done in his book De Coelest, Hierarch."
16,ch014,"lib. 1, cap. 3",lib,False,False,,,"are gathered together in my name, there I will be in the midst of them,"" Matthew 18:20, De Concil."
16,ch032,"lib. 2, cap. 22, sect. 4",lib,True,False,Irenaeus of Lyon,Against Heresies,"IN IRENAEUS AGAINST** **THE EXCEPTIONS OF MR TOMBS.** The passages are these: — Adversus Haereses,"
16,ch032,Lib. 1: cap. 18,lib,False,False,,,"rtuis, ipse primatum tenens in omnibus, princeps vitae, prior omnium, et praecedens omnes.</span>"""
16,ch032,"lib. 1, cap. 18",lib,True,False,Irenaeus of Lyon,Against Heresies,"n this place, unless it were proved it is so only meant by him and the ancients. Nor doth Irenaeus,"
16,ch039,"lib. 6, cap. 10",lib,False,False,,,nvention of Cappellus greatly applauded amongst the men of these opinions. He tells us (Crit. Sacr.
16,ch052,"lib. 7, cap. 24",lib,False,False,,,"re preserved in the temple at its last destruction, Josephus gives us a full account, De Bell. Jud."
16,ch052,"lib. 1, cap. 3",lib,False,False,,,"llocata erat, ut ad cam Hebraea caeteraeque editiones exigerentur et emendarentur,</span>"" Exercit."
16,ch052,lib. 1,lib,False,False,,,"places enumerated discover any such correction. They are all in particular considered by Glassius,"
16,ch052,tract. 1,tract,False,False,,,"enumerated discover any such correction. They are all in particular considered by Glassius, lib. 1,"
16,ch052,lib. 1,lib,False,False,,,"uxtorfius in his letters to Glassius, printed by him, and repeated again by Amama, Anti. Barb. Bib."
16,ch052,lib. 1,lib,False,False,,,"aeis adscribit, nullam scilicet unquam literam mutatam fuisse in lege ab Hebraeis popularibus suis,"
16,ch052,lib. 2,lib,False,False,,,"corruption of the Jews; at least, כָּאֲרוּ was the Keri, and was left out by them. Johannes Isaac,"
16,ch052,lib. 3 cap. 13,lib,False,False,,,"copies of that translation, never being generally received, as is manifested by Fuller, Miscellan."
16,ch053,"tract. 1, li",tract,False,False,,,"unto us. Those which are of importance have been already considered by others, especially Glassius,"
16,ch055,"lib. 2, cap. 2",lib,False,False,,,"e instance in c, r, s, in Latin.  Junius, in the close of his animadversions on Bell. De Verbo Dei,"
16,ch055,"lib. 2, cap. 2",lib,False,False,Robert Bellarmine,,"intains that there are errors crept into the original by this addition of the points: De Verb. Dei,"
16,ch055,lib. 1,lib,False,False,,,"ven of God on purpose that men might subject their consciences to their infallible church, Exercit."
16,ch055,lib. 69,lib,False,False,,,"d to destroy the Christian, is evident. For the first, it is expressed by Die Cassius: Hist. Romans"
16,ch055,lib. 1 cap. 7,lib,False,False,,,"and Stada, in the Talmud, the blessed Messiah is intended. So did Galatinus, Arcan. Relig.  Cathol."
16,ch055,lib. 1,lib,False,False,,,"Messiah is intended. So did Galatinus, Arcan. Relig.  Cathol. lib. 1 cap. 7; and Reuchlinnus Cabal"
16,ch055,lib. 15 cap. 44,lib,False,False,,,"stus, Tiberio imperitante, per Procuratorem Pontium Pilatum supplicio affectus erat,"" Tacit. Annal."
16,ch055,lib. 1,lib,False,False,,,"manner, ""de lana caprina"" So that, for my part, I am not much removed from the opinion of Hulsius ("
16,ch055,lib. 1,lib,False,False,,,"tian faith than any ancient translations of those places whatever. Johannes Isaac, a converted Jew,"
16,ch056,lib. 11 cap. 8,lib,False,False,,,"their abominations after the closing of the canon of the Scripture is reported by Josephus, Antiq."
16,ch056,lib. 13 cap. 10,lib,False,False,,,"e Maccabees they were conquered by Hyrcanus, and brought into subjection by the Jews, Joseph Antiq."
16,ch056,lib. Im,lib,False,False,,,"ce on their teachers, seeing they cannot learn the mind of God but by their exposition, R. Azarias,"
16,ch056,lib. 1,lib,False,False,,,"her until what he hath discoursed to this purpose be removed. See par. 1 cap. 6. See also Glassius,"
16,ch056,tract. 1,tract,False,False,,,"il what he hath discoursed to this purpose be removed. See par. 1 cap. 6. See also Glassius, lib. 1"
16,ch056,Epist. 126,epist,False,False,,,"ds, or he doth positively affirm that the Hebrew had the use of vowels, in his Epistle to Evagrius,"
16,ch058,lib. 6 cap. 9,lib,False,False,,,"nce we have the rest is unknown. Take to this purpose the ensuing chapter out of Drusius, Observat."
16,ch058,lib. 2,lib,False,False,,,"e LXX. to be still extant, yet it is so corrupt and vitiated that it plainly appears to be another,"
